List Price,Total Square Feet,Maintenance Fees,Gross Tax,Bedrooms,Bathrooms,Property Type,Year Built,Title,Style,Features,Amenities,Appliances,Neighborhood,Link
"$1,249,800",1029 Sqft,$500,"$2,969",2,2,Apt/Condo,2017 (5 yrs old),Freehold Strata,"Corner Unit,Upper Unit","Garage Door Opener, Oven - Built In, Satellite Dish, Smoke Alarm, Sprinkler - Fire","Central Location, Recreation Nearby, Shopping Nearby","Microwave, Range Top, Washer/Dryer/Fridge/Stove/Dishwasher",Main,https://www.rew.ca//properties/3946837/510-5080-quebec-street-vancouver-bc?direction=desc&page=9&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,299,888",846 Sqft,$821,"$2,990",2,2,Apt/Condo,2020 (2 yrs old),Freehold Strata,Corner Unit,,,,Yaletown,https://www.rew.ca//properties/3946845/701-1480-howe-street-vancouver-bc?direction=desc&page=9&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,298,000",1082 Sqft,$517,"$2,139",2,2,Apt/Condo,2011 (11 yrs old),Leasehold prepaid-Strata,Corner Unit,"Drapes/window Coverings, Smoke Alarm, Sprinkler - Fire","Golf Course Nearby, Private Setting, Recreation Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",University (UBC),https://www.rew.ca//properties/3946852/808-5782-berton-avenue-vancouver-bc?direction=desc&page=9&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$935,000",927 Sqft,$521,"$2,236",2,1,Apt/Condo,1991 (31 yrs old),Freehold Strata,"1 Storey,End Unit",,"Central Location, Private Setting, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,Kitsilano,https://www.rew.ca//properties/3946816/209-1820-w-3rd-avenue-vancouver-bc?direction=desc&page=9&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$748,800",740 Sqft,$440,"$1,922",1,1,Apt/Condo,1996 (26 yrs old),Freehold Strata,Upper Unit,,"Central Location, Greenbelt, Private Setting, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",Kitsilano,https://www.rew.ca//properties/3946810/202-2680-w-4th-avenue-vancouver-bc?direction=desc&page=9&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$979,900",788 Sqft,$542,"$2,470",2,2,Apt/Condo,2018 (4 yrs old),Freehold Strata,"1 Storey,Penthouse",,"Air Conditioning, Central Location, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,Victoria East,https://www.rew.ca//properties/3946765/1805-4638-gladstone-street-vancouver-bc?direction=desc&page=9&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$2,000,000",1260 Sqft,$825,"$4,916",2,2,Apt/Condo,2005 (17 yrs old),Freehold Strata,1 Storey,"Drapes/window Coverings, Smoke Alarm, Sprinkler - Fire","Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,Yaletown,https://www.rew.ca//properties/3946808/1903-455-beach-crescent-vancouver-bc?direction=desc&page=9&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$599,000",647 Sqft,$477,"$1,673",1,1,Apt/Condo,2009 (13 yrs old),Freehold Strata,1 Storey,,"Central Location, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",Downtown West,https://www.rew.ca//properties/3946772/128-w-cordova-street-vancouver-bc?direction=desc&page=9&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,568,000",1005 Sqft,$588,NaN,2,2,Apt/Condo,2025 (-3 yrs old),Freehold Strata,Corner Unit,"Drapes/window Coverings, Smoke Alarm, Sprinkler - Fire","Air Conditioning, Central Location, Recreation Nearby, Shopping Nearby","Dishwasher, Microwave, Range Top, Stove, Washer/Dryer/Fridge/Stove/Dishwasher",Oakridge,https://www.rew.ca//properties/3946898/1002-485-west-42nd-avenue-vancouver-bc?direction=desc&page=9&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,150,000",878 Sqft,$400,"$2,560",2,2,Apt/Condo,2020 (2 yrs old),Freehold Strata,Inside Unit,,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,Cambie,https://www.rew.ca//properties/3945760/215-5033-cambie-street-vancouver-bc?direction=desc&page=9&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
