List Price,Total Square Feet,Maintenance Fees,Gross Tax,Bedrooms,Bathrooms,Property Type,Year Built,Title,Style,Features,Amenities,Appliances,Neighborhood,Link
"$1,619,900",1139 Sqft,$490,NaN,3,3,Apt/Condo,2022 (0 yrs old),Freehold Strata,2 Storey,Drapes/window Coverings,"Air Conditioning, Central Location, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",Cambie,https://www.rew.ca//properties/3912790/4130-columbia-street-vancouver-bc?direction=desc&page=22&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,729,900",1195 Sqft,$514,NaN,3,3,Apt/Condo,2022 (0 yrs old),Freehold Strata,2 Storey,Drapes/window Coverings,"Air Conditioning, Central Location, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",Cambie,https://www.rew.ca//properties/3912789/4120-columbia-street-vancouver-bc?direction=desc&page=22&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,220,900",637 Sqft,$408,$0,1,1,Apt/Condo,2021 (1 yrs old),Freehold Strata,1 Storey,"Drapes/window Coverings, Garage Door Opener, Smoke Alarm, Sprinkler - Fire","Air Conditioning, Central Location, Private Yard, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,Downtown West,https://www.rew.ca//properties/3912755/1905-889-pacific-street-vancouver-bc?direction=desc&page=22&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$459,000",449 Sqft,$346,"$1,201",0,1,Apt/Condo,1997 (25 yrs old),Freehold Strata,Corner Unit,,,"Clothes Washer/Dryer, Dishwasher, Refrigerator, Stove",Downtown West,https://www.rew.ca//properties/3914651/709-1189-howe-street-vancouver-bc?direction=desc&page=22&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$3,888,000",1519 Sqft,$0,$0,2,2,Apt/Condo,2022 (0 yrs old),Freehold Strata,Inside Unit,,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",,West End,https://www.rew.ca//properties/3914351/2402-1550-alberni-street-vancouver-bc?direction=desc&page=22&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,998,000",1042 Sqft,$0,$0,1,1,Apt/Condo,2022 (0 yrs old),Freehold Strata,Inside Unit,,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",,West End,https://www.rew.ca//properties/3914352/501-1550-alberni-street-vancouver-bc?direction=desc&page=22&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$828,808",511 Sqft,$336,"$2,320",1,1,Apt/Condo,2019 (3 yrs old),Freehold Strata,Upper Unit,,Air Conditioning,"Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",Yaletown,https://www.rew.ca//properties/3913693/2702-89-nelson-street-vancouver-bc?direction=desc&page=22&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$559,000",719 Sqft,$402,"$1,822",1,1,Apt/Condo,1975 (47 yrs old),Freehold Strata,"Corner Unit,Upper Unit",,"Recreation Nearby, Shopping Nearby, Treed","Clothes Dryer, Clothes Washer, Dishwasher, Refrigerator, Stove",West End,https://www.rew.ca//properties/3913700/403-1157-nelson-street-vancouver-bc?direction=desc&page=22&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,195,000",1098 Sqft,$652,"$3,130",1,2,Apt/Condo,1996 (26 yrs old),Freehold Strata,Loft/Warehouse Conv.,,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,Downtown West,https://www.rew.ca//properties/3913681/207-1238-seymour-street-vancouver-bc?direction=desc&page=22&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$2,880,000",1408 Sqft,$971,"$7,049",3,3,Apt/Condo,2019 (3 yrs old),Freehold Strata,"1 Storey,Corner Unit","Drapes/window Coverings, Garage Door Opener, Smoke Alarm, Sprinkler - Fire","Air Conditioning, Central Location","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",Yaletown,https://www.rew.ca//properties/3913694/2718-89-nelson-street-vancouver-bc?direction=desc&page=22&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
